,state_abv,county,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,median_family_income,pct_diff,pct_diff_binary
2855,VA,Highland County,10338.0,10617.6,19659.6,12462.0,7419.6,11707.2,11469.6,56877.0,1.87,0
2856,VA,Hopewell city,13886.4,10443.6,15938.4,11894.4,8616.0,11728.8,11526.0,48128.0,-0.17,1
2857,VA,Isle of Wight County,16222.8,10819.2,19030.8,11721.6,9573.6,12444.0,14060.4,96625.0,1.44,0
2858,VA,James City County,18008.4,12412.8,17608.8,11721.6,10770.0,15302.4,16291.2,106618.0,1.44,0
2859,VA,King George County,16305.6,10531.2,20835.6,11500.8,9504.0,12912.0,14719.2,103466.0,2.33,0
2860,VA,King William County,14714.4,10934.4,21008.4,12078.0,9079.2,11728.8,13898.4,77347.0,2.7,0
2861,VA,King and Queen County,12379.2,10934.4,19419.6,12078.0,8253.6,11728.8,12339.6,75362.0,0.09,0
2862,VA,Lancaster County,12883.2,10357.2,17863.2,12462.0,8228.4,10101.6,11286.0,75046.0,0.49,0
2863,VA,Lee County,10189.2,9256.8,17935.2,11220.0,6884.4,7982.4,8512.8,48310.0,-0.47,1
2864,VA,Lexington city,13120.8,9950.4,14344.8,11220.0,8169.6,11707.2,10250.4,73470.0,0.29,0
2865,VA,Loudoun County,26961.6,12847.2,18411.6,11074.8,14092.8,27084.0,25249.2,164479.0,0.82,0
2866,VA,Louisa County,13256.4,10300.8,19371.6,11500.8,8338.8,11707.2,12225.6,74898.0,2.52,0
2867,VA,Lunenburg County,10491.6,9748.8,18382.8,12462.0,7166.4,7516.8,9253.2,54503.0,0.3,0
2868,VA,Lynchburg city,13486.8,10617.6,15208.8,12078.0,8532.0,10303.2,10759.2,63530.0,0.39,0
2869,VA,Madison County,12392.4,9950.4,18656.4,11502.0,7912.8,15453.6,12738.0,68313.0,0.86,0
2870,VA,Manassas Park city,25408.8,11023.2,18740.4,11074.8,12898.8,26812.8,23626.8,92252.0,-1.99,1
2871,VA,Manassas city,21765.6,11023.2,17536.8,11074.8,11606.4,20724.0,19198.8,89287.0,0.05,0
2872,VA,Martinsville city,10485.6,9433.2,15262.8,11220.0,7052.4,7468.8,7730.4,45914.0,0.48,0
2873,VA,Mathews County,15340.8,10357.2,19294.8,11721.6,9098.4,11728.8,13272.0,68953.0,0.76,0
2874,VA,Mecklenburg County,10665.6,9748.8,17869.2,12462.0,7227.6,7516.8,9157.2,59526.0,0.4,0
2875,VA,Middlesex County,13038.0,10357.2,17848.8,12462.0,8282.4,10101.6,11358.0,70226.0,-0.26,1
2876,VA,Montgomery County,14592.0,11166.0,16964.4,12628.8,9120.0,15700.8,14305.2,84703.0,-0.16,1
2877,VA,Nelson County,11685.6,10357.2,20754.0,12066.0,7803.6,13113.6,12667.2,80137.0,-0.28,1
2878,VA,New Kent County,15978.0,10934.4,20763.6,11689.2,9526.8,13382.4,14896.8,99881.0,4.74,0
2879,VA,Newport News city,16131.6,10789.2,15181.2,11721.6,9530.4,12693.6,12782.4,66614.0,-0.47,1
2880,VA,Norfolk city,16076.4,10848.0,14368.8,12344.4,9530.4,13408.8,12980.4,63680.0,-0.7,1
2881,VA,Northampton County,11323.2,9807.6,17383.2,11220.0,7482.0,9367.2,9555.6,61319.0,0.36,0
2882,VA,Northumberland County,12949.2,11458.8,18636.0,12462.0,8641.2,10101.6,12111.6,73113.0,0.92,0
2883,VA,Norton city,8064.0,10240.8,15145.2,11220.0,6482.4,7982.4,7189.2,46095.0,-2.7,1
2884,VA,Nottoway County,10994.4,9837.6,17416.8,12462.0,7376.4,7516.8,9190.8,58331.0,0.07,0
2885,VA,Orange County,13684.8,10357.2,19732.8,11220.0,8512.8,11978.4,12559.2,85721.0,1.36,0
2886,VA,Page County,10388.4,9748.8,17996.4,11637.6,7130.4,11707.2,10221.6,64656.0,-0.15,1
2887,VA,Patrick County,10130.4,9433.2,18342.0,11220.0,6925.2,7468.8,8520.0,61504.0,-0.52,1
2888,VA,Petersburg city,14846.4,9544.8,15451.2,11894.4,8635.2,9612.0,10628.4,48184.0,-0.46,1
2889,VA,Pittsylvania County,10579.2,10183.2,18055.2,11158.8,7351.2,7468.8,8949.6,58802.0,-0.42,1
2890,VA,Poquoson city,21284.4,10531.2,18602.4,12344.4,11262.0,15475.2,17642.4,112443.0,0.09,0
2891,VA,Portsmouth city,16104.0,10531.2,15150.0,12344.4,9432.0,13358.4,13104.0,63014.0,-0.17,1
2892,VA,Powhatan County,16161.6,10154.4,20862.0,11689.2,9319.2,13876.8,14824.8,102904.0,1.65,0
2893,VA,Prince Edward County,11798.4,9837.6,17764.8,11220.0,7660.8,7516.8,9222.0,64416.0,0.68,0
2894,VA,Prince George County,20226.0,10704.0,19461.6,11894.4,10953.6,11728.8,15859.2,88287.0,-0.35,1
2895,VA,Prince William County,23949.6,11833.2,18393.6,11074.8,12667.2,21662.4,21284.4,121311.0,0.54,0
2896,VA,Pulaski County,10741.2,9662.4,17662.8,12628.8,7224.0,10545.6,10174.8,65895.0,-0.08,1
2897,VA,Radford city,11542.8,9662.4,16993.2,12628.8,7510.8,10545.6,10316.4,67739.0,1.51,0
2898,VA,Rappahannock County,14152.8,10906.8,20158.8,11502.0,8871.6,15453.6,14515.2,100521.0,-0.52,1
2899,VA,Richmond County,12183.6,11458.8,17692.8,11408.4,8370.0,10101.6,11062.8,59457.0,0.64,0
2900,VA,Richmond city,16424.4,12438.0,14316.0,12741.6,10221.6,13675.2,14055.6,66234.0,0.39,0
2901,VA,Roanoke County,14943.6,10531.2,17240.4,11938.8,9020.4,13605.6,13242.0,87174.0,0.28,0
2902,VA,Roanoke city,12270.0,10183.2,14686.8,11938.8,7950.0,12912.0,10732.8,56099.0,-0.5,1
2903,VA,Rockbridge County,10635.6,9950.4,18471.6,11220.0,7290.0,11707.2,10482.0,69682.0,-0.93,1
2904,VA,Rockingham County,13508.4,9544.8,18688.8,12741.6,8162.4,11779.2,12193.2,74239.0,1.35,0
2905,VA,Russell County,9900.0,9748.8,17918.4,11220.0,6956.4,7982.4,8586.0,49939.0,0.16,0
2906,VA,Salem city,14346.0,10270.8,16291.2,11938.8,8714.4,13605.6,12529.2,77269.0,-0.39,1
2907,VA,Scott County,8364.0,9720.0,18138.0,11467.2,6402.0,9141.6,8461.2,53985.0,-0.22,1
2908,VA,Shenandoah County,12908.4,10213.2,18327.6,11637.6,8187.6,8923.2,10754.4,70682.0,0.65,0
2909,VA,Smyth County,10184.4,9979.2,17782.8,11220.0,7137.6,7982.4,8773.2,53998.0,-0.65,1
2910,VA,Southampton County,12229.2,9574.8,19119.6,12741.6,7717.2,12693.6,12068.4,74102.0,0.42,0
2911,VA,Spotsylvania County,20636.4,11397.6,19582.8,11074.8,11343.6,16884.0,18141.6,102601.0,1.88,0
2912,VA,Stafford County,21844.8,11487.6,19390.8,11074.8,11799.6,17647.2,18974.4,123842.0,1.38,0
2913,VA,Staunton city,13129.2,10617.6,15789.6,11502.0,8407.2,13137.6,11625.6,73092.0,-0.1,1
2914,VA,Suffolk city,18267.6,10732.8,17994.0,11721.6,10269.6,13852.8,15156.0,89384.0,2.27,0
2915,VA,Surry County,10684.8,12412.8,19153.2,11442.0,8178.0,10101.6,11374.8,74658.0,1.01,0
2916,VA,Sussex County,12594.0,10704.0,20067.6,11894.4,8250.0,11728.8,12453.6,62739.0,1.1,0
2917,VA,Tazewell County,9895.2,9662.4,17324.4,11220.0,6925.2,7982.4,8365.2,54892.0,-1.12,1
2918,VA,Virginia Beach city,20678.4,11660.4,15772.8,12344.4,11448.0,15525.6,16888.8,90929.0,-0.31,1
2919,VA,Warren County,13838.4,11079.6,18883.2,11074.8,8821.2,11728.8,12544.8,86134.0,1.06,0
2920,VA,Washington County,10590.0,10531.2,17707.2,11467.2,7477.2,10303.2,10040.4,64928.0,0.36,0
2921,VA,Waynesboro city,12588.0,10357.2,15733.2,11502.0,8124.0,13137.6,11236.8,62956.0,1.68,0
2922,VA,Westmoreland County,13022.4,10531.2,17992.8,11500.8,8340.0,10101.6,11222.4,75608.0,1.32,0
2923,VA,Williamsburg city,17374.8,12412.8,15142.8,11721.6,10546.8,14344.8,14731.2,88564.0,1.03,0
2924,VA,Winchester city,15759.6,10732.8,15051.6,11776.8,9378.0,12936.0,12626.4,71219.0,-0.88,1
2925,VA,Wise County,10938.0,10240.8,17134.8,11220.0,7500.0,7982.4,9030.0,51651.0,-0.43,1
2926,VA,Wythe County,10090.8,9837.6,18310.8,11220.0,7056.0,7982.4,8817.6,63654.0,-0.04,1
2927,VA,York County,23402.4,10704.0,17378.4,11721.6,12074.4,15475.2,18084.0,108804.0,-0.3,1
2928,VT,Addison County,15303.6,12728.4,19616.4,19244.4,9924.0,15583.2,16818.0,86722.0,0.44,0
2929,VT,Bennington County,14442.0,12034.8,18063.6,19244.4,9374.4,14978.4,15174.0,76160.0,-0.43,1
2930,VT,Caledonia County,12166.8,12554.4,18819.6,19244.4,8752.8,13401.6,13863.6,66744.0,0.08,0
2931,VT,Chittenden County,20907.6,12787.2,17202.0,19120.8,11930.4,19956.0,20610.0,101077.0,0.07,0
2932,VT,Essex County,11304.0,11281.2,20523.6,19244.4,7996.8,11412.0,12686.4,53908.0,0.22,0
2933,VT,Franklin County,16320.0,11689.2,20622.0,19120.8,9916.8,17589.6,17986.8,83021.0,0.54,0
2934,VT,Grand Isle County,16381.2,11109.6,21160.8,19120.8,9733.2,17373.6,17809.2,89016.0,-0.31,1
2935,VT,Lamoille County,15074.4,12961.2,19377.6,19244.4,9927.6,13473.6,15877.2,78994.0,-0.16,1
2936,VT,Orange County,14300.4,12585.6,19665.6,19244.4,9519.6,13300.8,15307.2,76865.0,0.21,0
2937,VT,Orleans County,12391.2,11281.2,19419.6,19244.4,8384.4,15429.6,14420.4,60752.0,-0.17,1
2938,VT,Rutland County,14312.4,12180.0,18002.4,19244.4,9380.4,14856.0,15097.2,76331.0,-0.14,1
2939,VT,Washington County,15777.6,12700.8,18157.2,19244.4,10083.6,13195.2,15529.2,84439.0,0.04,0
2940,VT,Windham County,14462.4,12700.8,17817.6,19244.4,9618.0,19317.6,17233.2,74288.0,0.15,0
2941,VT,Windsor County,14979.6,13017.6,18420.0,19244.4,9912.0,14246.4,15804.0,83256.0,-0.08,1
2942,WA,Adams County,13918.8,9403.2,18762.0,13242.0,8256.0,12636.0,8952.0,57950.0,-0.37,1
2943,WA,Asotin County,14133.6,10704.0,17479.2,11574.0,8793.6,14584.8,9306.0,69590.0,0.06,0
2944,WA,Benton County,15874.8,11281.2,17528.4,11314.8,9615.6,12573.6,9435.6,83394.0,1.12,0
2945,WA,Chelan County,16179.6,11397.6,17745.6,12884.4,9765.6,14584.8,10744.8,70572.0,-0.05,1
2946,WA,Clallam County,15898.8,11745.6,17247.6,14983.2,9787.2,13872.0,11053.2,70765.0,-0.09,1
2947,WA,Clark County,24885.6,11660.4,17472.0,13092.0,12938.4,14976.0,14420.4,89161.0,0.85,0
2948,WA,Columbia County,13058.4,11050.8,19472.4,11763.6,8536.8,13814.4,9337.2,87302.0,0.67,0
2949,WA,Cowlitz County,15010.8,10964.4,17547.6,14168.4,9196.8,14976.0,10556.4,70254.0,0.71,0
2950,WA,Douglas County,17462.4,11337.6,17911.2,12884.4,10198.8,14584.8,11272.8,72098.0,1.3,0
2951,WA,Ferry County,11990.4,10531.2,20161.2,11334.0,7974.0,12636.0,8564.4,58375.0,0.39,0
2952,WA,Franklin County,14294.4,10154.4,18644.4,11314.8,8656.8,12573.6,8742.0,69978.0,0.46,0
2953,WA,Garfield County,11986.8,10704.0,20181.6,11763.6,8032.8,12636.0,8734.8,72163.0,0.25,0
2954,WA,Grant County,13105.2,10675.2,18596.4,12750.0,8419.2,12636.0,8953.2,65351.0,1.08,0
2955,WA,Grays Harbor County,14013.6,10934.4,17832.0,15536.4,8832.0,13872.0,10327.2,67164.0,0.32,0
2956,WA,Island County,18591.6,12816.0,18392.4,12782.4,11120.4,17052.0,13213.2,79322.0,-0.48,1
2957,WA,Jefferson County,15325.2,13626.0,17494.8,11865.6,10251.6,13872.0,10710.0,68263.0,0.43,0
2958,WA,King County,33231.6,13048.8,15856.8,11248.8,16384.8,20944.8,19174.8,121465.0,0.27,0
2959,WA,Kitsap County,24277.2,11863.2,17808.0,11998.8,12793.2,14604.0,13916.4,91497.0,-0.06,1
2960,WA,Kittitas County,17068.8,12352.8,18414.0,11496.0,10419.6,13814.4,11064.0,79300.0,0.86,0
2961,WA,Klickitat County,14360.4,10906.8,19009.2,11028.0,8946.0,13872.0,9446.4,68787.0,1.23,0
2962,WA,Lewis County,14973.6,10875.6,18763.2,11538.0,9153.6,13872.0,9780.0,68619.0,0.93,0
2963,WA,Lincoln County,12753.6,11337.6,19831.2,11334.0,8532.0,12636.0,8996.4,64027.0,1.08,0
2964,WA,Mason County,15926.4,11194.8,18622.8,12038.4,9601.2,13872.0,10368.0,71083.0,0.32,0
2965,WA,Okanogan County,12988.8,9950.4,19168.8,12750.0,8122.8,12636.0,8815.2,56134.0,0.58,0
2966,WA,Pacific County,13723.2,10384.8,19090.8,11538.0,8536.8,13872.0,9237.6,63036.0,0.44,0
2967,WA,Pend Oreille County,12862.8,10560.0,20152.8,11334.0,8292.0,12636.0,8820.0,61763.0,1.58,0
2968,WA,Pierce County,22072.8,11890.8,17121.6,12171.6,12026.4,14604.0,12896.4,86636.0,0.24,0
2969,WA,San Juan County,19329.6,13135.2,20788.8,12782.4,11496.0,17052.0,14352.0,82727.0,-0.57,1
2970,WA,Skagit County,18816.0,11833.2,18462.0,12916.8,10852.8,18216.0,13342.8,80250.0,0.07,0
2971,WA,Skamania County,15864.0,11689.2,20683.2,11158.8,9754.8,14976.0,11156.4,76645.0,1.49,0
2972,WA,Snohomish County,30276.0,12238.8,18502.8,11334.0,15052.8,18216.0,17624.4,104189.0,0.51,0
2973,WA,Spokane County,16010.4,11337.6,16183.2,11158.8,9684.0,14894.4,9823.2,75819.0,0.31,0
2974,WA,Stevens County,12426.0,10531.2,20191.2,11158.8,8126.4,14584.8,9225.6,65764.0,1.15,0
2975,WA,Thurston County,19766.4,11920.8,18018.0,11840.4,11221.2,14976.0,12252.0,88174.0,0.12,0
2976,WA,Wahkiakum County,13141.2,10964.4,19898.4,11538.0,8534.4,13872.0,9471.6,68070.0,1.64,0
2977,WA,Walla Walla County,16504.8,11050.8,16980.0,11574.0,9756.0,12573.6,9550.8,74423.0,-0.46,1
2978,WA,Whatcom County,18316.8,13135.2,17756.4,12916.8,11134.8,18216.0,13447.2,83327.0,0.57,0
2979,WA,Whitman County,14173.2,11574.0,17419.2,11684.4,9116.4,12636.0,9097.2,73668.0,0.91,0
2980,WA,Yakima County,15280.8,10531.2,17491.2,11629.2,9138.0,12573.6,9057.6,60889.0,-0.15,1
2981,WI,Adams County,10629.6,9691.2,19806.0,12178.8,7194.0,10771.2,10224.0,59596.0,0.93,0
2982,WI,Ashland County,10690.8,10300.8,18326.4,16406.4,7431.6,12172.8,12036.0,61142.0,0.24,0
2983,WI,Barron County,11102.4,10704.0,19509.6,16017.6,7719.6,11263.2,12345.6,68350.0,0.25,0
2984,WI,Bayfield County,11036.4,10300.8,20461.2,14845.2,7552.8,12172.8,12385.2,68051.0,0.66,0
2985,WI,Brown County,12650.4,11023.2,17606.4,13795.2,8380.8,18379.2,14457.6,83146.0,0.5,0
2986,WI,Buffalo County,11401.2,9921.6,20154.0,16792.8,7549.2,11755.2,12778.8,71205.0,0.22,0
2987,WI,Burnett County,11206.8,9748.8,20236.8,16406.4,7422.0,12669.6,12830.4,63560.0,0.61,0
2988,WI,Calumet County,12528.0,10587.6,19720.8,13398.0,8184.0,17352.0,14414.4,93111.0,0.92,0
2989,WI,Chippewa County,12378.0,10240.8,19250.4,16110.0,8008.8,17623.2,15110.4,74478.0,0.33,0
2990,WI,Clark County,10616.4,10587.6,20401.2,15038.4,7508.4,11042.4,11949.6,66303.0,0.12,0
2991,WI,Columbia County,13654.8,10531.2,19676.4,12996.0,8562.0,13730.4,13428.0,85408.0,-0.24,1
2992,WI,Crawford County,10254.0,10183.2,19470.0,12414.0,7237.2,14049.6,11432.4,67569.0,-0.44,1
2993,WI,Dane County,17930.4,12007.2,16872.0,10731.6,10599.6,23532.0,18118.8,102735.0,1.34,0
2994,WI,Dodge County,12052.8,10213.2,18603.6,12939.6,7882.8,12444.0,11614.8,77053.0,-0.16,1
2995,WI,Door County,11888.4,11397.6,19592.4,13767.6,8242.8,11239.2,12265.2,76053.0,0.04,0
2996,WI,Douglas County,13489.2,10300.8,17378.4,14871.6,8422.8,13432.8,12927.6,70475.0,0.09,0
2997,WI,Dunn County,12085.2,10357.2,19050.0,16083.6,7945.2,12422.4,12952.8,75828.0,0.38,0
2998,WI,Eau Claire County,11806.8,11574.0,17104.8,16110.0,8277.6,17647.2,14713.2,81198.0,1.05,0
2999,WI,Florence County,11254.8,10270.8,21231.6,14312.4,7622.4,12648.0,12698.4,66102.0,-0.51,1
3000,WI,Fond du Lac County,11970.0,10675.2,18194.4,12199.2,8019.6,16017.6,12675.6,80298.0,0.13,0
3001,WI,Forest County,10204.8,10213.2,20815.2,14436.0,7228.8,12648.0,12093.6,56322.0,-0.08,1
3002,WI,Grant County,10605.6,10183.2,19221.6,12414.0,7360.8,9540.0,9861.6,71568.0,0.18,0
3003,WI,Green County,11895.6,10154.4,19476.0,12014.4,7807.2,16264.8,12818.4,82012.0,0.18,0
3004,WI,Green Lake County,10326.0,10154.4,19401.6,12178.8,7251.6,12172.8,10664.4,71123.0,0.71,0
3005,WI,Iowa County,12439.2,9979.2,20212.8,12442.8,7938.0,14541.6,12810.0,83614.0,-0.01,1
3006,WI,Iron County,10260.0,10789.2,19922.4,15370.8,7455.6,12348.0,12313.2,58864.0,0.47,0
3007,WI,Jackson County,10552.8,10009.2,19945.2,16792.8,7281.6,12422.4,12601.2,71051.0,-0.18,1
3008,WI,Jefferson County,13116.0,10502.4,19014.0,12967.2,8362.8,14541.6,13189.2,81202.0,0.02,0
3009,WI,Juneau County,11642.4,11425.2,19618.8,12178.8,8166.0,10620.0,11376.0,66105.0,-0.68,1
3010,WI,Kenosha County,14602.8,10819.2,17570.4,14128.8,9000.0,18177.6,15373.2,81020.0,-0.09,1
3011,WI,Kewaunee County,11322.0,9200.4,21080.4,13795.2,7266.0,15525.6,13068.0,83005.0,0.18,0
3012,WI,La Crosse County,13580.4,11574.0,16786.8,16610.4,8905.2,15948.0,15026.4,81392.0,0.19,0
3013,WI,Lafayette County,11115.6,10183.2,19933.2,12414.0,7542.0,10620.0,10766.4,72199.0,0.23,0
3014,WI,Langlade County,10467.6,9865.2,19389.6,14436.0,7197.6,9367.2,10368.0,63810.0,-0.5,1
3015,WI,Lincoln County,10999.2,9865.2,19488.0,13987.2,7387.2,12000.0,11486.4,75255.0,0.18,0
3016,WI,Manitowoc County,10311.6,10560.0,18343.2,13767.6,7388.4,11049.6,10618.8,74559.0,0.16,0
3017,WI,Marathon County,11792.4,10531.2,18397.2,13987.2,7904.4,17016.0,13618.8,78720.0,0.48,0
3018,WI,Marinette County,10291.2,9777.6,19171.2,14312.4,7106.4,12103.2,11122.8,62543.0,0.33,0
3019,WI,Marquette County,10438.8,10154.4,20184.0,12178.8,7292.4,10771.2,10486.8,65851.0,0.39,0
3020,WI,Menominee County,11085.6,9895.2,18634.8,14312.4,7428.0,12648.0,11563.2,45512.0,0.48,0
3021,WI,Milwaukee County,13413.6,10964.4,14702.4,13310.4,8631.6,22891.2,15298.8,66746.0,-0.2,1
3022,WI,Monroe County,11719.2,10357.2,19060.8,17078.4,7814.4,12172.8,13030.8,73597.0,0.56,0
3023,WI,Oconto County,10599.6,9315.6,20552.4,13795.2,7051.2,8990.4,10198.8,74127.0,0.2,0
3024,WI,Oneida County,11533.2,10213.2,19746.0,14436.0,7699.2,13113.6,12513.6,74454.0,0.09,0
3025,WI,Outagamie County,12342.0,11109.6,18219.6,13398.0,8302.8,19248.0,14766.0,84401.0,0.5,0
3026,WI,Ozaukee County,13756.8,11312.4,18594.0,14361.6,8874.0,20301.6,16454.4,106687.0,0.47,0
3027,WI,Pepin County,10533.6,9921.6,20356.8,16083.6,7242.0,14496.0,13230.0,72690.0,0.85,0
3028,WI,Pierce County,13995.6,12932.4,20508.0,15193.2,9531.6,14637.6,16219.2,92353.0,1.11,0
3029,WI,Polk County,11887.2,10587.6,19772.4,15165.6,7957.2,11858.4,12662.4,73691.0,0.47,0
3030,WI,Portage County,11446.8,11109.6,18192.0,13958.4,7984.8,14496.0,12727.2,81541.0,0.55,0
3031,WI,Price County,10818.0,10213.2,20322.0,15038.4,7446.0,9367.2,11244.0,61429.0,-0.4,1
3032,WI,Racine County,13033.2,10617.6,16870.8,14128.8,8373.6,17767.2,14079.6,79187.0,0.33,0
3033,WI,Richland County,10798.8,9979.2,19324.8,12178.8,7356.0,14049.6,11485.2,65574.0,0.4,0
3034,WI,Rock County,13234.8,10704.0,17472.0,12014.4,8475.6,16951.2,13344.0,71950.0,0.27,0
3035,WI,Rusk County,10362.0,10240.8,20130.0,16017.6,7296.0,14049.6,13023.6,59720.0,0.31,0
3036,WI,Sauk County,12501.6,10531.2,18686.4,11282.4,8155.2,13682.4,11882.4,75948.0,0.23,0
3037,WI,Sawyer County,10826.4,10704.0,19892.4,16406.4,7624.8,11488.8,12565.2,62232.0,0.17,0
3038,WI,Shawano County,10449.6,9895.2,19687.2,14312.4,7203.6,12151.2,11430.0,70563.0,0.3,0
3039,WI,Sheboygan County,11196.0,10646.4,17796.0,13771.2,7734.0,17340.0,13220.4,77919.0,0.08,0
3040,WI,St. Croix County,15919.2,11397.6,20172.0,15193.2,9670.8,16857.6,17162.4,101357.0,0.83,0
3041,WI,Taylor County,10369.2,10587.6,20251.2,15038.4,7420.8,13113.6,12542.4,67586.0,0.59,0
3042,WI,Trempealeau County,11394.0,9921.6,19972.8,16792.8,7548.0,11954.4,12812.4,73892.0,0.03,0
3043,WI,Vernon County,10713.6,10328.4,19690.8,12414.0,7448.4,12172.8,11133.6,67875.0,0.34,0
3044,WI,Vilas County,10290.0,10789.2,19927.2,14436.0,7466.4,11858.4,11804.4,61062.0,0.6,0
3045,WI,Walworth County,13296.0,10761.6,18703.2,12597.6,8518.8,12888.0,12543.6,81819.0,0.15,0
3046,WI,Washburn County,10807.2,10704.0,20110.8,14845.2,7616.4,11728.8,12162.0,67514.0,0.35,0
3047,WI,Washington County,13856.4,10560.0,19298.4,14361.6,8642.4,16857.6,15032.4,97011.0,0.3,0
3048,WI,Waukesha County,16435.2,11166.0,18032.4,13474.8,9769.2,22053.6,17822.4,111024.0,0.56,0
3049,WI,Waupaca County,11106.0,10502.4,19051.2,13744.8,7652.4,16675.2,13249.2,74929.0,-0.24,1
3050,WI,Waushara County,10760.4,10154.4,20166.0,13744.8,7407.6,10840.8,11206.8,66457.0,0.03,0
3051,WI,Winnebago County,12507.6,10964.4,16887.6,13398.0,8310.0,19540.8,14392.8,79314.0,0.61,0
3052,WI,Wood County,10918.8,10587.6,17815.2,13958.4,7614.0,13605.6,11770.8,71662.0,0.22,0
3053,WV,Barbour County,9726.0,9055.2,17592.0,22816.8,6649.2,7951.2,12238.8,53577.0,-0.08,1
3054,WV,Berkeley County,14790.0,10300.8,18380.4,20773.2,8882.4,14515.2,17403.6,74708.0,2.37,0
3055,WV,Boone County,10197.6,8941.2,16908.0,23650.8,6775.2,10125.6,13324.8,50345.0,-1.58,1
3056,WV,Braxton County,9422.4,9373.2,17924.4,23370.0,6654.0,7893.6,12540.0,50831.0,-0.07,1
3057,WV,Brooke County,8576.4,9777.6,17199.6,21932.4,6499.2,10428.0,12568.8,68115.0,-1.48,1
3058,WV,Cabell County,11102.4,10039.2,14752.8,25198.8,7485.6,12696.0,15068.4,59372.0,-0.44,1
3059,WV,Calhoun County,9988.8,9200.4,18304.8,23370.0,6794.4,7845.6,12894.0,47070.0,-1.81,1
3060,WV,Clay County,7922.4,9373.2,18934.8,23650.8,6123.6,8400.0,12519.6,46736.0,-0.73,1
3061,WV,Doddridge County,9585.6,10126.8,18879.6,22816.8,6979.2,8172.0,13209.6,63626.0,-0.41,1
3062,WV,Fayette County,10405.2,9459.6,17224.8,23650.8,7033.2,9981.6,13725.6,53137.0,-0.8,1
3063,WV,Gilmer County,9194.4,9055.2,17858.4,22816.8,6460.8,7588.8,11944.8,57611.0,-1.04,1
3064,WV,Grant County,9324.0,9433.2,17876.4,20494.8,6643.2,7836.0,11461.2,60793.0,-0.16,1
3065,WV,Greenbrier County,9962.4,9574.8,17288.4,23370.0,6918.0,9300.0,13203.6,52678.0,-0.7,1
3066,WV,Hampshire County,9844.8,9748.8,19098.0,20773.2,6936.0,9919.2,13178.4,56612.0,0.82,0
3067,WV,Hancock County,10737.6,11544.0,16911.6,21932.4,7888.8,10939.2,14546.4,60793.0,-0.39,1
3068,WV,Hardy County,9752.4,9748.8,18068.4,20494.8,6904.8,9187.2,12386.4,55112.0,0.59,0
3069,WV,Harrison County,10564.8,10126.8,17436.0,22816.8,7327.2,10154.4,13930.8,71796.0,-0.17,1
3070,WV,Jackson County,10623.6,9200.4,17947.2,23942.4,7018.8,10634.4,14329.2,64826.0,-0.27,1
3071,WV,Jefferson County,13580.4,10875.6,19778.4,20773.2,8658.0,15928.8,18186.0,100455.0,1.33,0
3072,WV,Kanawha County,11923.2,9865.2,15716.4,23650.8,7717.2,12559.2,15122.4,63684.0,-0.6,1
3073,WV,Lewis County,9716.4,9055.2,17196.0,22816.8,6646.8,8390.4,12270.0,53668.0,-1.04,1
3074,WV,Lincoln County,10002.0,10414.8,17242.8,23650.8,7227.6,9441.6,13747.2,50282.0,-0.76,1
3075,WV,Logan County,10064.4,8997.6,16750.8,23370.0,6747.6,8390.4,12481.2,49352.0,-1.21,1
3076,WV,Marion County,11426.4,10098.0,17068.8,22816.8,7621.2,10216.8,14210.4,64718.0,0.04,0
3077,WV,Marshall County,10064.4,9373.2,17379.6,21932.4,6879.6,10521.6,13154.4,61966.0,-0.88,1
3078,WV,Mason County,9780.0,9055.2,17270.4,24919.2,6668.4,7886.4,12866.4,56772.0,-0.59,1
3079,WV,McDowell County,9733.2,9662.4,17346.0,23370.0,6868.8,7382.4,12464.4,32786.0,-2.06,1
3080,WV,Mercer County,9786.0,9373.2,15817.2,22911.6,6783.6,9052.8,12307.2,52988.0,-0.95,1
3081,WV,Mineral County,10216.8,9433.2,18340.8,20773.2,6957.6,10070.4,13002.0,63424.0,-0.13,1
3082,WV,Mingo County,9588.0,9574.8,17110.8,23370.0,6783.6,8035.2,12534.0,45171.0,-1.88,1
3083,WV,Monongalia County,13155.6,10704.0,16117.2,23100.0,8448.0,14167.2,16692.0,81618.0,0.69,0
3084,WV,Monroe County,9328.8,9574.8,18334.8,22911.6,6692.4,8061.6,12620.4,52117.0,0.49,0
3085,WV,Morgan County,11758.8,10300.8,18901.2,20773.2,7813.2,11503.2,14955.6,65696.0,1.23,0
3086,WV,Nicholas County,9936.0,9373.2,18040.8,23370.0,6837.6,7972.8,12904.8,50179.0,-0.58,1
3087,WV,Ohio County,10971.6,10270.8,15795.6,21932.4,7519.2,12487.2,14220.0,73702.0,-0.65,1
3088,WV,Pendleton County,10008.0,10704.0,18578.4,20494.8,7333.2,7485.6,12559.2,50132.0,-0.63,1
3089,WV,Pleasants County,9919.2,9950.4,17709.6,23661.6,7036.8,8325.6,13305.6,72961.0,-1.88,1
3090,WV,Pocahontas County,9993.6,9574.8,19041.6,22816.8,6927.6,8484.0,13371.6,57034.0,-0.41,1
3091,WV,Preston County,10185.6,9144.0,19455.6,23100.0,6843.6,10444.8,14198.4,67385.0,-0.36,1
